gene_id,gene_name,log2FC,pvalue,padj
ENSG00000243007.1,RPL12P35,2.4015087807440962,0.000731521037667878,0.001170464879603024
ENSG00000229932.3,YWHAZP3,1.9435282063100796,0.000731521037667878,0.001170464879603024
ENSG00000168243.11,GNG4,3.489529582472195,0.0007366049509476992,0.0011718867394602298
ENSG00000279155.1,AC233300.1,1.776858221175628,0.0007366049509476992,0.0011718867394602298
ENSG00000264175.1,MIR3189,2.8771381564220846,0.0007366049509476992,0.0011718867394602298
ENSG00000114248.10,LRRC31,-1.4275540098967134,0.0007366049509476992,0.0011718867394602298
ENSG00000278668.1,AC005899.7,1.9768371775097902,0.0007366049509476992,0.0011718867394602298
ENSG00000262362.1,AC004233.1,2.4328304748714715,0.0007375608688812523,0.0011718867394602298
ENSG00000254477.2,AP000640.1,1.5098152183606275,0.0007375608688812523,0.0011718867394602298
ENSG00000223552.1,CCR5AS,1.988099800632549,0.0007375608688812523,0.0011718867394602298
ENSG00000287608.1,AC022137.3,2.144287974247577,0.0007378796967199241,0.0011718867394602298
ENSG00000106336.13,FBXO24,1.179913707614458,0.0007378796967199241,0.0011718867394602298
ENSG00000183019.7,MCEMP1,2.8061899212241532,0.0007378796967199241,0.0011718867394602298
ENSG00000272217.1,AL645940.1,1.6061348441344017,0.0007378796967199241,0.0011718867394602298
ENSG00000103740.10,ACSBG1,1.3867102775345228,0.0007378796967199241,0.0011718867394602298
ENSG00000160963.14,COL26A1,-1.2061981928295302,0.0007378796967199241,0.0011718867394602298
ENSG00000273454.1,AC112503.2,1.5267307863535087,0.0007378796967199241,0.0011718867394602298
ENSG00000148488.17,ST8SIA6,-1.121072750838194,0.0007378796967199241,0.0011718867394602298
ENSG00000259863.1,SH3RF3-AS1,1.9825933390966628,0.0007378796967199241,0.0011718867394602298
ENSG00000277290.1,AC136475.10,1.4237262736480343,0.0007378796967199241,0.0011718867394602298
ENSG00000149596.7,JPH2,1.5379717141341316,0.0007378796967199241,0.0011718867394602298
ENSG00000260388.2,LINC00562,1.1916217580586956,0.0007378796967199241,0.0011718867394602298
ENSG00000227492.2,AL138921.1,1.4270604547876546,0.0007378796967199241,0.0011718867394602298
ENSG00000145861.9,C1QTNF2,1.0841134587161547,0.0007378796967199241,0.0011718867394602298
ENSG00000233266.1,HMGB1P31,1.0650633409391812,0.0007378796967199241,0.0011718867394602298
ENSG00000196664.5,TLR7,1.4712621442448797,0.0007378796967199241,0.0011718867394602298
ENSG00000277687.1,AL139407.1,1.3810325302081492,0.0007378796967199241,0.0011718867394602298
ENSG00000213057.5,C1orf220,1.4666048824566325,0.0007378796967199241,0.0011718867394602298
ENSG00000286086.1,AC099661.1,1.9087367861094413,0.0007378796967199241,0.0011718867394602298
ENSG00000169884.14,WNT10B,1.4621908172519202,0.0007378796967199241,0.0011718867394602298
ENSG00000228606.3,AL139011.1,1.2250377605260974,0.0007378796967199241,0.0011718867394602298
ENSG00000249464.6,LINC01091,1.463037512715768,0.0007378796967199241,0.0011718867394602298
ENSG00000261220.2,AC103706.1,1.5073071868639631,0.0007378796967199241,0.0011718867394602298
ENSG00000280401.1,AC022532.1,1.8680360217515353,0.0007378796967199241,0.0011718867394602298
ENSG00000286190.2,AC055839.2,1.300909480989376,0.0007378796967199241,0.0011718867394602298
ENSG00000169385.3,RNASE2,1.7709042307678586,0.0007378796967199241,0.0011718867394602298
ENSG00000200170.1,Y_RNA,1.527517128700425,0.0007378796967199241,0.0011718867394602298
ENSG00000196172.9,ZNF681,1.8271154012735336,0.0007378796967199241,0.0011718867394602298
ENSG00000180509.12,KCNE1,-1.6147029913095954,0.0007378796967199241,0.0011718867394602298
ENSG00000232860.8,SMG7-AS1,1.3388104025789758,0.0007378796967199241,0.0011718867394602298
ENSG00000182264.9,IZUMO1,2.0645085490448,0.0007378796967199241,0.0011718867394602298
ENSG00000211448.13,DIO2,2.382537363730183,0.0007378796967199241,0.0011718867394602298
ENSG00000215414.4,PSMA6P1,1.2866368433026423,0.0007378796967199241,0.0011718867394602298
ENSG00000225339.4,AL354740.1,1.521550431257124,0.0007378796967199241,0.0011718867394602298
ENSG00000266993.3,AL050343.2,1.6187807815279638,0.0007378796967199241,0.0011718867394602298
ENSG00000008128.23,CDK11A,1.0174704371109449,0.0007378796967199241,0.0011718867394602298
ENSG00000188517.16,COL25A1,-1.2661134159132816,0.0007378796967199241,0.0011718867394602298
ENSG00000082497.12,SERTAD4,1.6567066017861825,0.0007378796967199241,0.0011718867394602298
ENSG00000230148.8,HOXB-AS1,1.5785839056608468,0.0007378796967199241,0.0011718867394602298
ENSG00000229222.1,KRT18P4,1.1626900954972126,0.0007378796967199241,0.0011718867394602298
ENSG00000173253.15,DMRT2,4.128977358447852,0.0007455640062402124,0.0011839236425507254
ENSG00000166342.19,NETO1,4.338254363680206,0.0007455640062402124,0.0011839236425507254
ENSG00000242515.5,UGT1A10,5.799510472075648,0.0007501922608350002,0.001191189024315898
ENSG00000276754.1,AC006111.3,2.93053048312924,0.0007639154894923859,0.0012128937701955972
ENSG00000273249.1,BX649632.1,1.9340011768638203,0.0007662480442784901,0.0012165113809051193
ENSG00000283355.1,AC074194.2,1.7580733843084841,0.0007745294132244668,0.0012294855091725624
ENSG00000273107.1,AL512598.1,1.8863043463958502,0.0007745294132244668,0.0012294855091725624
ENSG00000235602.5,POU5F1P3,1.6387923021090145,0.0007775255856297221,0.0012339803900621278
ENSG00000249307.7,LINC01088,2.1273338201304077,0.0007775255856297221,0.0012339803900621278
ENSG00000270149.5,AL591806.2,1.9086134446963734,0.0007775255856297221,0.0012339803900621278
ENSG00000273819.1,ENPP7P7,3.487638006843224,0.0007786047388423001,0.0012356058977253997
ENSG00000262663.1,AC087222.1,2.043503746356274,0.0007787308686660573,0.0012356317197321689
ENSG00000215347.4,SLC25A5P1,2.636778959035952,0.0007787308686660573,0.0012356317197321689
ENSG00000163209.15,SPRR3,5.697405124574452,0.0007888940547520406,0.0012516696121912226
ENSG00000267193.7,AC091151.1,3.699943075871028,0.0007890226993703909,0.001251697152492027
ENSG00000251320.1,AC011352.3,5.1637005957637845,0.0007890226993703909,0.001251697152492027
ENSG00000196433.13,ASMT,3.00947980345079,0.0007909130683276234,0.0012546075362830469
ENSG00000166959.8,MS4A8,3.8847462548773795,0.0008004773508373493,0.0012696896070431656
ENSG00000228623.6,ZNF883,3.516713946905502,0.0008052050241228481,0.0012770984289391149
ENSG00000223572.10,CKMT1A,4.051924042076969,0.0008056331932844614,0.0012776874423952311
ENSG00000223599.1,AL513523.1,2.367898799768023,0.0008077019867302978,0.0012806975534995454
ENSG00000278861.1,AC117503.2,2.145638645553358,0.0008077019867302978,0.0012806975534995454
ENSG00000254481.1,PTP4A2P2,1.9911290022404555,0.0008077019867302978,0.0012806975534995454
ENSG00000101198.15,NKAIN4,2.7712582982486897,0.0008128894987467796,0.0012881421301669405
ENSG00000261327.5,AC134312.5,2.4574120506499053,0.0008128894987467796,0.0012881421301669405
ENSG00000228022.6,HCG20,2.322506047631158,0.0008163603905425195,0.0012881421301669405
ENSG00000281756.1,C2-AS1,-1.6027073467326656,0.0008163603905425195,0.0012881421301669405
ENSG00000232320.6,MXRA7P1,2.1286249284469907,0.0008163603905425195,0.0012881421301669405
ENSG00000143167.12,GPA33,2.8628409612246317,0.0008163603905425195,0.0012881421301669405
ENSG00000261040.7,WFDC21P,2.4423733821640985,0.0008184477511080444,0.0012881421301669405
ENSG00000214973.3,CHCHD3P3,1.3477805235567633,0.0008184477511080444,0.0012881421301669405
ENSG00000213519.2,AC132008.1,1.4705237202727963,0.0008184477511080444,0.0012881421301669405
ENSG00000205562.3,AL049775.1,3.076625271405479,0.0008184477511080444,0.0012881421301669405
ENSG00000245711.2,NADK2-AS1,-1.3957902694482263,0.0008184477511080444,0.0012881421301669405
ENSG00000176659.9,C20orf197,2.0769029314575245,0.0008184477511080444,0.0012881421301669405
ENSG00000197880.9,MDS2,2.004463238452826,0.0008184477511080444,0.0012881421301669405
ENSG00000279162.1,AC141586.5,1.9372217541406902,0.0008184477511080444,0.0012881421301669405
ENSG00000275389.1,AC068790.9,2.013600837044647,0.0008184477511080444,0.0012881421301669405
ENSG00000225345.3,SNX18P3,1.6947562274966066,0.000819492789611627,0.0012881421301669405
ENSG00000236438.7,FAM157A,2.536345502255783,0.000819492789611627,0.0012881421301669405
ENSG00000147485.13,PXDNL,2.062519750830813,0.000819492789611627,0.0012881421301669405
ENSG00000203804.5,ADAMTSL4-AS1,2.2477706350126825,0.0008198413370793549,0.0012881421301669405
ENSG00000228852.6,AC092802.2,1.3938746975915157,0.0008198413370793549,0.0012881421301669405
ENSG00000185070.11,FLRT2,1.060182326467877,0.0008198413370793549,0.0012881421301669405
ENSG00000151640.13,DPYSL4,1.9218157045485156,0.0008198413370793549,0.0012881421301669405
ENSG00000139970.17,RTN1,1.3478834445112238,0.0008198413370793549,0.0012881421301669405
ENSG00000272767.1,JMJD1C-AS1,1.70799953672635,0.0008198413370793549,0.0012881421301669405
ENSG00000259687.2,LINC01220,1.1300834525638448,0.0008198413370793549,0.0012881421301669405
ENSG00000276075.1,AC027682.6,-1.1005455993538222,0.0008198413370793549,0.0012881421301669405
ENSG00000198019.13,FCGR1B,1.946404162494458,0.0008198413370793549,0.0012881421301669405
ENSG00000285531.1,Z83840.1,1.3501774847329957,0.0008198413370793549,0.0012881421301669405
ENSG00000180764.13,PIPSL,1.2905034011154768,0.0008198413370793549,0.0012881421301669405
ENSG00000267934.1,AC010300.1,1.5109727994692905,0.0008198413370793549,0.0012881421301669405
ENSG00000254428.1,AP003392.1,1.5452578157774626,0.0008198413370793549,0.0012881421301669405
ENSG00000169247.14,SH3TC2,2.228713136626168,0.0008198413370793549,0.0012881421301669405
ENSG00000109163.7,GNRHR,1.864916102931384,0.0008198413370793549,0.0012881421301669405
ENSG00000253123.4,AC091182.1,2.0729733255661684,0.0008198413370793549,0.0012881421301669405
ENSG00000279145.2,AC011912.1,1.4997992331357837,0.0008198413370793549,0.0012881421301669405
ENSG00000153233.13,PTPRR,2.8119600108780096,0.0008198413370793549,0.0012881421301669405
ENSG00000264235.6,AP005329.1,1.2316516594170326,0.0008198413370793549,0.0012881421301669405
ENSG00000254615.3,AC027031.2,1.4850157725364612,0.0008198413370793549,0.0012881421301669405
ENSG00000228252.9,COL6A4P2,1.6002485865465454,0.0008198413370793549,0.0012881421301669405
ENSG00000178458.5,H3P16,1.6784145435792892,0.0008198413370793549,0.0012881421301669405
ENSG00000204616.11,TRIM31,2.1631013167206,0.0008198413370793549,0.0012881421301669405
ENSG00000272825.1,AL844908.1,1.778095534081826,0.0008198413370793549,0.0012881421301669405
ENSG00000259366.1,AC108449.2,1.1835816006932123,0.0008198413370793549,0.0012881421301669405
ENSG00000259605.3,AC074212.1,1.2673569506024691,0.0008198413370793549,0.0012881421301669405
ENSG00000242147.3,LASTR,2.306090029222794,0.0008198413370793549,0.0012881421301669405
ENSG00000235947.1,EGOT,2.1683780948792744,0.0008198413370793549,0.0012881421301669405
ENSG00000129204.17,USP6,1.1922427449148216,0.0008198413370793549,0.0012881421301669405
ENSG00000277399.5,GPR179,2.2372377118868263,0.0008198413370793549,0.0012881421301669405
ENSG00000213315.5,AL122020.1,1.4028741264604931,0.0008198413370793549,0.0012881421301669405
ENSG00000285752.1,CDC42-AS1,1.2748572133808447,0.0008198413370793549,0.0012881421301669405
ENSG00000254995.4,STX16-NPEPL1,1.3234266757576136,0.0008198413370793549,0.0012881421301669405
ENSG00000163576.18,EFHB,1.9779092171800885,0.0008198413370793549,0.0012881421301669405
ENSG00000237938.5,AL450998.2,1.6265302441437535,0.0008198413370793549,0.0012881421301669405
ENSG00000273893.1,AL133520.1,1.0598643028531642,0.0008198413370793549,0.0012881421301669405
ENSG00000221923.9,ZNF880,1.1994069162599081,0.0008198413370793549,0.0012881421301669405
ENSG00000049192.15,ADAMTS6,1.2456840106624503,0.0008198413370793549,0.0012881421301669405
ENSG00000265806.1,MIR4292,1.5445988328823432,0.0008198413370793549,0.0012881421301669405
ENSG00000286129.1,AC245060.7,1.185291110104544,0.0008198413370793549,0.0012881421301669405
ENSG00000276600.5,RAB7B,1.0570487489234852,0.0008198413370793549,0.0012881421301669405
ENSG00000227214.2,HCG15,2.0500905489767987,0.0008198413370793549,0.0012881421301669405
ENSG00000267254.7,ZNF790-AS1,1.1907311944939005,0.0008198413370793549,0.0012881421301669405
ENSG00000276030.1,AC073534.2,1.733488604032545,0.0008198413370793549,0.0012881421301669405
ENSG00000198208.12,RPS6KL1,1.079686338472178,0.0008198413370793549,0.0012881421301669405
ENSG00000111728.10,ST8SIA1,1.7382034724917705,0.0008198413370793549,0.0012881421301669405
ENSG00000145335.17,SNCA,1.5236459259636093,0.0008198413370793549,0.0012881421301669405
ENSG00000154099.18,DNAAF1,1.603331056610335,0.0008198413370793549,0.0012881421301669405
ENSG00000275318.1,AL136981.2,1.3973704061563557,0.0008198413370793549,0.0012881421301669405
ENSG00000167780.12,SOAT2,-1.3991471591260336,0.0008198413370793549,0.0012881421301669405
ENSG00000215196.5,BASP1-AS1,2.7955809540969674,0.0008198413370793549,0.0012881421301669405
ENSG00000280294.1,AC011008.2,2.2338477009482447,0.0008198413370793549,0.0012881421301669405
ENSG00000176054.6,RPL23P2,1.1289860125877798,0.0008198413370793549,0.0012881421301669405
ENSG00000226690.8,AC013470.2,3.9182959257112913,0.000838615554666388,0.001317548323943316
ENSG00000230280.2,HNRNPA1P59,2.0773991641215366,0.000860279427349227,0.0013512069346614203
ENSG00000278467.1,AC138393.3,2.0204182043797183,0.000860279427349227,0.0013512069346614203
ENSG00000230453.9,ANKRD18B,3.5349669852182433,0.000860279427349227,0.0013512069346614203
ENSG00000287202.1,AC008119.1,1.7190337169747245,0.000860279427349227,0.0013512069346614203
ENSG00000230149.2,AL021707.3,1.4044008753642538,0.0008635534917146918,0.0013559706684435288
ENSG00000232176.1,AL161909.1,2.2306491474934114,0.0008635534917146918,0.0013559706684435288
ENSG00000279594.1,AL049780.3,1.2673941339771297,0.0008635534917146918,0.0013559706684435288
ENSG00000181908.5,LINC02724,1.7547630653253339,0.0008635534917146918,0.0013559706684435288
ENSG00000255622.3,PCDHB17P,3.542750158891127,0.0008652636046991139,0.0013584662749655616
ENSG00000261083.3,LINC02516,2.8531727891906025,0.0008652636046991139,0.0013584662749655616
ENSG00000185303.17,SFTPA2,2.9801951290028086,0.000865922672995315,0.001359311272088598
ENSG00000270074.1,AC087203.3,3.016055414552391,0.000865922672995315,0.001359311272088598
ENSG00000203434.2,AL353740.1,-1.5621369051656122,0.0008743467042815065,0.001372439404983078
ENSG00000227356.2,LINC00866,3.1171250757861144,0.0008777267456884098,0.0013776488378635765
ENSG00000124143.10,ARHGAP40,4.404661710934837,0.0008785783889651537,0.0013788893364802299
ENSG00000270689.1,BUD13P1,2.9318786919322224,0.0008890295550992616,0.00139461086764002
ENSG00000236337.1,FMR1-IT1,1.7641922943094452,0.0008890295550992616,0.00139461086764002
ENSG00000178796.13,RIIAD1,2.6393993900018082,0.0008890295550992616,0.00139461086764002
ENSG00000143171.13,RXRG,-1.651620571734081,0.0008890295550992616,0.00139461086764002
ENSG00000277795.1,AC244517.3,2.3705926828790465,0.0008890295550992616,0.00139461086764002
ENSG00000272108.1,AC244517.1,3.5720570012079427,0.0008890295550992616,0.00139461086764002
ENSG00000275833.1,AC073107.2,2.07397373333027,0.0008890295550992616,0.00139461086764002
ENSG00000248362.1,AC011352.1,4.564472892704483,0.0008946027323122839,0.0014032555932895075
ENSG00000170128.5,GPR25,3.385820973646088,0.0008954824827916423,0.0014045376133313343
ENSG00000124003.13,MOGAT1,-1.1296777247280194,0.0008969227906053119,0.0014066005420152322
ENSG00000189433.7,GJB4,5.0667444798770696,0.0009025896775494037,0.0014152903106422583
ENSG00000231768.2,LINC01354,-1.1848761871912477,0.0009025896775494037,0.0014152903106422583
ENSG00000244952.2,AC123768.1,1.8162537363766376,0.0009063809877547687,0.0014179063056382808
ENSG00000188505.5,NCCRP1,3.273285684639581,0.0009063809877547687,0.0014179063056382808
ENSG00000175879.9,HOXD8,2.1609537419314964,0.0009086609200634913,0.0014179063056382808
ENSG00000236384.7,LINC00479,2.3523183170049915,0.0009086609200634913,0.0014179063056382808
ENSG00000269956.2,MKNK1-AS1,1.5028827902958275,0.0009086609200634913,0.0014179063056382808
ENSG00000234478.1,ACBD3-AS1,1.9384306910510372,0.0009086609200634913,0.0014179063056382808
ENSG00000155966.14,AFF2,3.0954270922202993,0.0009086609200634913,0.0014179063056382808
ENSG00000229896.2,AL157373.2,-1.1560129657938272,0.0009086609200634913,0.0014179063056382808
ENSG00000197888.2,UGT2B17,-1.1663367982183146,0.0009098023346362953,0.0014179063056382808
ENSG00000279331.1,RBM12B-AS1,1.7959705378212125,0.0009098023346362953,0.0014179063056382808
ENSG00000251602.7,AL928654.1,1.0824886946033174,0.0009101830208231506,0.0014179063056382808
ENSG00000269737.2,AL691432.1,1.6331213056041123,0.0009101830208231506,0.0014179063056382808
ENSG00000158258.16,CLSTN2,1.082975845546814,0.0009101830208231506,0.0014179063056382808
ENSG00000163599.17,CTLA4,1.8483707746443752,0.0009101830208231506,0.0014179063056382808
ENSG00000232022.7,FAAHP1,1.9723256448557047,0.0009101830208231506,0.0014179063056382808
ENSG00000274105.1,AC084824.3,1.0367631444146324,0.0009101830208231506,0.0014179063056382808
ENSG00000160161.9,CILP2,1.2982942282845418,0.0009101830208231506,0.0014179063056382808
ENSG00000225217.1,HSPA7,1.3992827262242875,0.0009101830208231506,0.0014179063056382808
ENSG00000173267.14,SNCG,1.2908614293722043,0.0009101830208231506,0.0014179063056382808
ENSG00000182175.14,RGMA,1.921320328678396,0.0009101830208231506,0.0014179063056382808
ENSG00000268049.1,AC012313.2,1.6839121310118772,0.0009101830208231506,0.0014179063056382808
ENSG00000172986.13,GXYLT2,1.8387007799534916,0.0009101830208231506,0.0014179063056382808
ENSG00000248643.5,RBM14-RBM4,1.3906774443272334,0.0009101830208231506,0.0014179063056382808
ENSG00000268575.1,AL031282.2,1.3197256688069725,0.0009101830208231506,0.0014179063056382808
ENSG00000113212.7,PCDHB7,1.9256056000652766,0.0009101830208231506,0.0014179063056382808
ENSG00000188659.9,SAXO2,1.4680346873789598,0.0009101830208231506,0.0014179063056382808
ENSG00000112175.8,BMP5,-1.0706789904311589,0.0009101830208231506,0.0014179063056382808
ENSG00000267980.1,AC007292.1,1.3287859909871087,0.0009101830208231506,0.0014179063056382808
ENSG00000226979.9,LTA,2.120285718263804,0.0009101830208231506,0.0014179063056382808
ENSG00000110025.13,SNX15,1.2804636208554527,0.0009101830208231506,0.0014179063056382808
ENSG00000271978.1,AL359643.2,1.0158562525188901,0.0009101830208231506,0.0014179063056382808
ENSG00000021645.20,NRXN3,1.4306641970230727,0.0009101830208231506,0.0014179063056382808
ENSG00000075213.11,SEMA3A,2.151836792646646,0.0009101830208231506,0.0014179063056382808
ENSG00000224769.1,MUC20P1,1.4277390658241198,0.0009101830208231506,0.0014179063056382808
ENSG00000213713.3,PIGCP1,1.5068243150090659,0.0009101830208231506,0.0014179063056382808
ENSG00000213904.9,LIPE-AS1,1.5178918831459678,0.0009101830208231506,0.0014179063056382808
ENSG00000103226.19,NOMO3,1.0637129442145583,0.0009101830208231506,0.0014179063056382808
ENSG00000247199.5,AC011346.1,1.2010221545343582,0.0009101830208231506,0.0014179063056382808
ENSG00000183914.14,DNAH2,1.406570200871819,0.0009101830208231506,0.0014179063056382808
ENSG00000153347.10,FAM81B,4.69652540781598,0.0009210204490451234,0.0014346897722643896
ENSG00000261456.6,TUBB8,2.941293404829103,0.0009257126081121029,0.0014418989834844033
ENSG00000232448.2,AL354824.2,3.045415378005648,0.0009426731524367952,0.0014681135810070414
ENSG00000223462.2,AL353801.1,3.365927622515288,0.0009426731524367952,0.0014681135810070414
ENSG00000275793.1,RIMBP3,2.6348280703244362,0.0009448813240391665,0.0014713488428811472
ENSG00000235192.1,AC009495.3,2.5117559890375105,0.0009448813240391665,0.0014713488428811472
ENSG00000261186.2,AC093642.2,1.9952767527920223,0.0009547632828680363,0.001486428129844036
ENSG00000242445.1,RPL7AP11,1.8969892048246186,0.0009547632828680363,0.001486428129844036
ENSG00000287264.1,AP003778.1,1.827703186000753,0.0009547632828680363,0.001486428129844036
ENSG00000196260.5,SFTA2,2.773420855772722,0.0009583377120704015,0.0014916832848757046
ENSG00000161911.11,TREML1,1.8746355891476916,0.0009583377120704015,0.0014916832848757046
ENSG00000126778.12,SIX1,1.7996657858302765,0.0009583377120704015,0.0014916832848757046
ENSG00000152578.13,GRIA4,3.315100005153682,0.0009606415053110438,0.001495165755342969
ENSG00000121351.8,IAPP,-1.3821068719596497,0.0009639822781464962,0.0015002616124882683
ENSG00000268496.1,AC245884.9,4.570659390128225,0.000975180648727718,0.0015175848283037023
ENSG00000254844.4,AP000757.2,4.04223847614849,0.0009756017686159114,0.0015180301435301189
ENSG00000174950.11,CD164L2,3.3104259381332413,0.0009756017686159114,0.0015180301435301189
ENSG00000280270.1,AC068299.2,4.011510313464353,0.0009782030878487684,0.0015219725038842194
ENSG00000225676.2,AC002378.1,3.902856260350748,0.0009831565194892292,0.001529573684619283
ENSG00000118160.14,SLC8A2,3.1019980073053044,0.0009865903483356404,0.0015345975581392774
ENSG00000248240.1,AC114956.1,2.235201667827414,0.0009865903483356404,0.0015345975581392774
ENSG00000148942.15,SLC5A12,-2.1476546086764867,0.0009865903483356404,0.0015345975581392774
ENSG00000288605.1,AC007461.1,3.4770158486886715,0.0009931270278126401,0.0015445514719749265
ENSG00000215270.3,TOMM40P2,3.0307149850083044,0.0009931270278126401,0.0015445514719749265
ENSG00000237423.3,LINC01522,4.562931704546648,0.0009945454590503844,0.0015466505427817764
ENSG00000281333.2,AC024941.2,2.53178848871655,0.0010055283926487073,0.00155886690135951
ENSG00000170891.11,CYTL1,2.210203247505063,0.0010055283926487073,0.00155886690135951
ENSG00000267383.7,AC011447.3,2.062213768153076,0.0010080163628503707,0.00155886690135951
ENSG00000275936.1,AC004263.1,2.2187100513066587,0.0010080163628503707,0.00155886690135951
ENSG00000214264.4,KCTD9P4,-1.9895854762490366,0.0010080163628503707,0.00155886690135951
ENSG00000277210.3,AC090164.3,-1.2972082178771214,0.0010080163628503707,0.00155886690135951
ENSG00000259376.1,AC090907.1,1.783999163422787,0.0010080163628503707,0.00155886690135951
ENSG00000248936.1,AC027607.1,1.5222603067435636,0.0010092618905597724,0.00155886690135951
ENSG00000285367.1,AC087564.1,-1.018737579483225,0.0010092618905597724,0.00155886690135951
ENSG00000198336.9,MYL4,1.5089710045619484,0.0010096772950792647,0.00155886690135951
ENSG00000272711.1,AC019069.1,1.7965757352906782,0.0010096772950792647,0.00155886690135951
ENSG00000286729.1,AC137695.3,1.090311453100523,0.0010096772950792647,0.00155886690135951
ENSG00000198673.10,TAFA2,1.1023559991386724,0.0010096772950792647,0.00155886690135951
ENSG00000271755.1,AL031118.1,1.5639483848137634,0.0010096772950792647,0.00155886690135951
ENSG00000102931.8,ARL2BP,1.8026923838392879,0.0010096772950792647,0.00155886690135951
ENSG00000102445.20,RUBCNL,1.1823307459232215,0.0010096772950792647,0.00155886690135951
ENSG00000169515.8,CCDC8,1.2302597013924108,0.0010096772950792647,0.00155886690135951
ENSG00000145536.15,ADAMTS16,2.182914480655267,0.0010096772950792647,0.00155886690135951
ENSG00000287742.1,AC068282.2,1.1409434016896356,0.0010096772950792647,0.00155886690135951
ENSG00000170209.5,ANKK1,2.044152770158666,0.0010096772950792647,0.00155886690135951
ENSG00000235290.1,HLA-W,1.3089120386987494,0.0010096772950792647,0.00155886690135951
ENSG00000172771.12,EFCAB12,1.014760451473967,0.0010096772950792647,0.00155886690135951
ENSG00000166866.13,MYO1A,2.474436172428488,0.0010096772950792647,0.00155886690135951
ENSG00000272576.1,AC027271.1,1.6411334914644402,0.0010096772950792647,0.00155886690135951
ENSG00000198346.11,ZNF813,1.181534668719644,0.0010096772950792647,0.00155886690135951
ENSG00000275720.1,AC243830.2,1.775392124855187,0.0010096772950792647,0.00155886690135951
ENSG00000231711.2,LINC00899,1.0947472898316553,0.0010096772950792647,0.00155886690135951
ENSG00000228696.10,ARL17B,1.876382771475696,0.0010096772950792647,0.00155886690135951
ENSG00000269404.7,SPIB,2.8409341760204834,0.0010096772950792647,0.00155886690135951
ENSG00000176532.4,PRR15,2.594395505578248,0.0010096772950792647,0.00155886690135951
ENSG00000137225.13,CAPN11,1.5254803742953555,0.0010096772950792647,0.00155886690135951
ENSG00000273487.1,AC104836.1,1.378303021617333,0.0010096772950792647,0.00155886690135951
ENSG00000158683.9,PKD1L1,1.298510848137462,0.0010096772950792647,0.00155886690135951
ENSG00000163485.17,ADORA1,1.9484920180629024,0.0010096772950792647,0.00155886690135951
ENSG00000185737.13,NRG3,2.1418855543391224,0.0010096772950792647,0.00155886690135951
ENSG00000259033.2,AL356804.1,1.879689525819033,0.0010096772950792647,0.00155886690135951
ENSG00000273687.1,AC004223.4,1.4471765163642258,0.0010096772950792647,0.00155886690135951
ENSG00000003137.8,CYP26B1,1.7250535336107562,0.0010096772950792647,0.00155886690135951
ENSG00000279838.1,AL356273.3,1.9362757649353417,0.0010096772950792647,0.00155886690135951
ENSG00000124215.17,CDH26,1.6870409906987558,0.0010096772950792647,0.00155886690135951
ENSG00000288096.1,AC109322.2,1.36639332707401,0.0010096772950792647,0.00155886690135951
ENSG00000240668.1,KRT8P36,1.6781090306443036,0.0010096772950792647,0.00155886690135951
ENSG00000258682.1,AL132989.1,1.164097432690953,0.0010096772950792647,0.00155886690135951
ENSG00000170498.9,KISS1,1.5104778960594607,0.0010096772950792647,0.00155886690135951
ENSG00000255345.1,AP002957.1,5.08500242580801,0.0010178296688130126,0.0015711300624407273
ENSG00000251303.1,CAB39P1,4.544457946505345,0.0010178296688130126,0.0015711300624407273
ENSG00000248211.1,TRPC7-AS1,4.351696426320552,0.0010178296688130126,0.0015711300624407273
ENSG00000249328.3,AC036214.1,2.426203080463991,0.001027087016654061,0.00158531099489729
ENSG00000225269.3,LINC00705,3.1630029399788677,0.0010480025866192615,0.0016173722685236202
ENSG00000265474.1,AC010761.4,2.026133960823824,0.0010480025866192615,0.0016173722685236202
ENSG00000196668.4,LINC00173,2.5430234853688747,0.001058782390429818,0.0016338965406269296
ENSG00000166492.9,FAM86GP,2.0399965301948955,0.0010626811340135125,0.0016392382986788702
ENSG00000175344.19,CHRNA7,2.803945355877161,0.0010626811340135125,0.0016392382986788702
ENSG00000232909.1,AL157823.2,1.5979305939717763,0.0010626811340135125,0.0016392382986788702
ENSG00000104321.11,TRPA1,3.4330450651822857,0.0010626811340135125,0.0016392382986788702
ENSG00000053108.17,FSTL4,3.1785840571503514,0.0010626811340135125,0.0016392382986788702
ENSG00000269246.1,AC011445.1,1.82783722073172,0.0010626811340135125,0.0016392382986788702
ENSG00000270781.1,AC091133.6,2.2259827354340542,0.0010656789906672158,0.0016435245368887302
ENSG00000246214.2,AC024588.1,2.5360596780866675,0.0010656789906672158,0.0016435245368887302
ENSG00000272211.1,AC114760.2,2.485327956806184,0.0010656789906672158,0.0016435245368887302
ENSG00000256436.1,TAS2R31,2.3176068303985518,0.0010815403052285518,0.0016677576889303726
ENSG00000270171.1,AL359881.3,3.6537559975761313,0.0010878905251679072,0.0016774348730997377
ENSG00000183671.12,GPR1,3.443521484102794,0.0010939848833691915,0.001686716240671005
ENSG00000227999.1,MTND5P1,-1.439755291052093,0.0011033805129734636,0.0017010859186716513
ENSG00000286504.1,AC092745.4,4.213251157052876,0.0011036726319161754,0.0017014196720774647
ENSG00000235172.8,LINC01366,2.4273123320911623,0.0011101243870566145,0.0017111311557378747
